Beer Name,Ratings,Style Name,Cellar Temperature,Serving Temperature,Score
106935,4,EnglishPaleAle,40-45,45-50,3.32
49650,2,EnglishIndiaPaleAle(IPA),35-40,40-45,3.47
126005,51,BelgianIPA,35-40,40-45,3.95
19839,0,AmericanDoubleImperialStout,45-50,50-55,0
111695,2,EnglishPorter,,50-55,3.99
43682,4,AmericanBlondeAle,35-40,40-45,3.34
82168,2,AmericanDoubleImperialIPA,45-50,50-55,3.89
16805,2,BerlinerWeissbier,40-45,45-50,2.57
101800,1,AmericanPaleAle(APA),35-40,40-45,3.6
114568,43,Hefeweizen,40-45,45-50,3.56
89268,19,AmericanIPA,40-45,45-50,4.23
20142,10,AmericanBlackAle,35-40,40-45,3.98
30665,3,AmericanAdjunctLager,35-40,35-40,1.49
146843,21,AmericanPorter,40-45,45-50,3.94
38253,11,CreamAle,35-40,40-45,3.68
83167,2,EuroPaleLager,35-40,40-45,3.14
7626,1,AmericanIPA,40-45,45-50,3.42
80946,1,EnglishBitter,,45-50,3.36
49709,"2,173",AmericanBrownAle,40-45,45-50,3.89
147134,2,AmericanBlondeAle,35-40,40-45,3.57
150360,24,AmericanPaleLager,35-40,40-45,3.13
84190,8,SaisonFarmhouseAle,45-50,45-50,3.95
70750,4,Hefeweizen,40-45,45-50,3.59
97092,1,SaisonFarmhouseAle,45-50,45-50,3.58
20043,1,FruitVegetableBeer,35-40,40-45,3.08
41642,2,Hefeweizen,40-45,45-50,4.01
59747,1,DortmunderExportLager,35-40,40-45,2.02
25269,14,EnglishDarkMildAle,40-45,45-50,3.38
109816,1,Tripel,45-50,45-50,3.29
86232,4,FruitVegetableBeer,35-40,40-45,2.11
165992,1,AmericanPaleAle(APA),35-40,40-45,4
145923,1,EnglishBitter,,45-50,4.03
162222,0,AmericanPaleAle(APA),35-40,40-45,0
125055,3,EnglishPaleAle,40-45,45-50,3.81
35958,14,CzechPilsener,35-40,40-45,3.72
62724,24,FruitVegetableBeer,35-40,40-45,3.4
31076,6,AmericanBlondeAle,35-40,40-45,3.66
144880,1,AmericanIPA,40-45,45-50,4
150625,107,IrishDryStout,40-45,45-50,3.79
86051,11,EnglishIndiaPaleAle(IPA),35-40,40-45,3.86
75696,1,AmericanDoubleImperialStout,45-50,50-55,3.78
157051,1,CaliforniaCommonSteamBeer,35-40,40-45,3.85
19590,4,AmericanStout,40-45,45-50,3.98
25755,5,AmericanDoubleImperialStout,45-50,50-55,3.77
26378,0,AmericanBrownAle,40-45,45-50,0
14704,3,AmericanWildAle,40-45,45-50,3.57
147366,1,AmericanPorter,40-45,45-50,3.75
154324,1,EnglishPaleAle,40-45,45-50,2.85
132325,78,AmericanAmberRedAle,40-45,45-50,3.58
140791,9,Rauchbier,40-45,50-55,2.54
57719,5,SaisonFarmhouseAle,45-50,45-50,4.32
64215,9,Bock,40-45,45-50,3.78
69160,7,MrzenOktoberfest,40-45,45-50,2.91
5568,7,AmericanPorter,40-45,45-50,3.63
146587,1,EuroPaleLager,35-40,40-45,2.81
27644,9,AmericanBrownAle,40-45,45-50,3.76
36034,1,EnglishPaleMildAle,40-45,45-50,3
31847,4,BalticPorter,45-50,50-55,3.94
115545,6,IrishDryStout,40-45,45-50,3.37
112432,3,AmericanDoubleImperialStout,45-50,50-55,4.66
144241,2,AmericanDoubleImperialIPA,45-50,50-55,4.05
74029,7,AmericanPorter,40-45,45-50,4.08
10567,1,AmericanPorter,40-45,45-50,3.84
104639,2,AmericanIPA,40-45,45-50,4.28
20077,2,AmericanWildAle,40-45,45-50,3.87
145991,6,AmericanIPA,40-45,45-50,3.37
30319,1,AmericanBlackAle,35-40,40-45,4.28
153597,1,Doppelbock,40-45,45-50,4.12
161487,355,AmericanPaleAle(APA),35-40,40-45,3.79
13839,0,AmericanIPA,40-45,45-50,0
93783,4,CreamAle,35-40,40-45,3.44
54130,0,AmericanPaleAle(APA),35-40,40-45,0
159829,8,AmericanBrownAle,40-45,45-50,3.94
1505,2,AmericanIPA,40-45,45-50,4.22
150396,747,Tripel,45-50,45-50,3.86
74470,1,AmericanIPA,40-45,45-50,4.37
87888,1,SaisonFarmhouseAle,45-50,45-50,3.7
92143,64,BelgianPaleAle,40-45,45-50,3.41
78762,3,AmericanPaleAle(APA),35-40,40-45,3.6
59355,5,AmericanBrownAle,40-45,45-50,3.71
46323,1,CreamAle,35-40,40-45,4.19
142817,1,IrishDryStout,40-45,45-50,4.3
70835,10,AmericanIPA,40-45,45-50,3.9
26808,0,MrzenOktoberfest,40-45,45-50,0
61050,14,AmericanBlondeAle,35-40,40-45,3.24
83477,2,MrzenOktoberfest,40-45,45-50,3.4
1964,3,Tripel,45-50,45-50,3.98
89398,6,AmericanPorter,40-45,45-50,3.5
87836,1,AmericanBlondeAle,35-40,40-45,3.5
55001,7,AmericanIPA,40-45,45-50,3.79
34571,1,AmericanIPA,40-45,45-50,4.29
21622,0,GermanPilsener,35-40,40-45,0
56961,1,AmericanIPA,40-45,45-50,4.42
17614,3,AmericanIPA,40-45,45-50,3.37
77050,1,EnglishBrownAle,40-45,45-50,3.84
153877,1,EuroStrongLager,35-40,40-45,3.5
127014,1,AmericanPorter,40-45,45-50,4.02
5823,1,EnglishPaleAle,40-45,45-50,3.94
153977,16,Witbier,40-45,45-50,3.67
78387,13,ScottishAle,40-45,45-50,3.58
67307,3,Hefeweizen,40-45,45-50,3.84
120452,1,AmericanBlackAle,35-40,40-45,4.2
52253,2,EuroPaleLager,35-40,40-45,2.43
128714,1,SaisonFarmhouseAle,45-50,45-50,3
88222,2,AmericanIPA,40-45,45-50,4.06
26780,1,AmericanPorter,40-45,45-50,3.68
134401,289,FlandersOudBruin,45-50,45-50,3.67
149557,1,AmericanPaleAle(APA),35-40,40-45,3.75
80584,125,AmericanWildAle,40-45,45-50,3.74
21769,1,Tripel,45-50,45-50,3.5
96143,10,Quadrupel(Quad),45-50,50-55,3.81
69833,0,AmericanBrownAle,40-45,45-50,0
156638,3,AmericanDoubleImperialIPA,45-50,50-55,4.39
83152,20,AmericanIPA,40-45,45-50,3.6
116633,0,AmericanPorter,40-45,45-50,0
106601,0,MrzenOktoberfest,40-45,45-50,0
127008,2,AmericanPorter,40-45,45-50,3.66
56762,10,ScottishAle,40-45,45-50,3.74
103628,13,AmericanPaleAle(APA),35-40,40-45,4.01
24908,0,Gose,40-45,45-50,0
14589,7,AmericanPorter,40-45,45-50,4.09
66469,0,BelgianStrongPaleAle,40-45,50-55,0
44135,5,AmericanPaleAle(APA),35-40,40-45,4.22
65887,3,AmericanAdjunctLager,35-40,35-40,4.2
150276,17,AmericanAdjunctLager,35-40,35-40,3.51
143557,1,KellerbierZwickelbier,35-40,40-45,3.88
37105,0,AmericanPaleAle(APA),35-40,40-45,0
69523,27,IrishRedAle,35-40,40-45,3.78
38253,97,CreamAle,35-40,40-45,3.69
32298,2,BelgianStrongPaleAle,40-45,50-55,3.85
10863,0,AmericanDoubleImperialIPA,45-50,50-55,0
130871,3,Doppelbock,40-45,45-50,3.5
8094,1,AmericanIPA,40-45,45-50,4.05
79225,5,EnglishPaleAle,40-45,45-50,2.77
141557,2,AmericanIPA,40-45,45-50,3.88
34187,38,AmericanIPA,40-45,45-50,3.8
110372,1,AmericanPaleAle(APA),35-40,40-45,3.79
108879,2,Klsch,35-40,40-45,3.95
108143,17,AmericanPorter,40-45,45-50,3.53
167554,1,EuroPaleLager,35-40,40-45,3.27
125117,2,Roggenbier,40-45,45-50,3.88
125848,24,ViennaLager,35-40,40-45,3.56
159025,1,ScottishGruitAncientHerbedAle,40-45,45-50,3.15
91533,1,AmericanIPA,40-45,45-50,3.72
100678,6,AmericanPorter,40-45,45-50,3.69
120307,2,AmericanDoubleImperialIPA,45-50,50-55,3.77
37961,4,IrishRedAle,35-40,40-45,3.71
6233,0,AmericanAmberRedAle,40-45,45-50,0
66373,1,AmericanBrownAle,40-45,45-50,3.72
154626,1,AmericanBarleywine,45-50,50-55,4.33
38763,5,EuroStrongLager,35-40,40-45,3.83
10203,1,AmericanIPA,40-45,45-50,4.05
155122,2,AmericanDoubleImperialIPA,45-50,50-55,4.32
65392,3,EnglishPaleAle,40-45,45-50,3.78
93774,10,AmericanBrownAle,40-45,45-50,4.3
21223,1,AmericanIPA,40-45,45-50,3.68
108504,149,AmericanPaleLager,35-40,40-45,3.7
106208,15,GermanPilsener,35-40,40-45,3.46
6283,1,ScottishGruitAncientHerbedAle,40-45,45-50,3.75
134934,1,AmericanPaleAle(APA),35-40,40-45,3.65
21132,1,SaisonFarmhouseAle,45-50,45-50,4.25
76887,3,IrishRedAle,35-40,40-45,3.31
134954,2,AmericanIPA,40-45,45-50,3.97
156568,"1,092",PumpkinAle,40-45,45-50,3.59
8244,0,AmericanDoubleImperialStout,45-50,50-55,0
9214,3,AmericanWildAle,40-45,45-50,4.13
135979,2,AmericanIPA,40-45,45-50,3.91
94318,1,AmericanPorter,40-45,45-50,4.35
41103,2,AmericanDoubleImperialStout,45-50,50-55,4.45
152658,7,AmericanPaleAle(APA),35-40,40-45,3.61
70994,14,AmericanIPA,40-45,45-50,4.02
167543,2,EuroPaleLager,35-40,40-45,3
23882,0,Doppelbock,40-45,45-50,0
118740,45,AmericanPaleAle(APA),35-40,40-45,3.71
133627,753,FruitVegetableBeer,35-40,40-45,2.83
1484,2,AmericanBlondeAle,35-40,40-45,4.18
76822,526,AmericanIPA,40-45,45-50,3.84
45554,13,AmericanDoubleImperialIPA,45-50,50-55,3.77
152594,1,AmericanIPA,40-45,45-50,3.5
6798,1,AmericanIPA,40-45,45-50,3.73
114070,1,AmericanAmberRedAle,40-45,45-50,4.13
19055,7,AmericanBlackAle,35-40,40-45,4
146090,2,Gose,40-45,45-50,4.19
99339,6,AmericanIPA,40-45,45-50,4.16
82453,2,AmericanAmberRedAle,40-45,45-50,3.7
24931,46,AmericanWildAle,40-45,45-50,3.69
24372,7,AmericanIPA,40-45,45-50,4.24
119029,0,AmericanPaleAle(APA),35-40,40-45,0
103272,0,Dubbel,45-50,45-50,0
38850,3,AmericanBrownAle,40-45,45-50,4.37
147394,36,BerlinerWeissbier,40-45,45-50,4.07
43338,0,AmericanPorter,40-45,45-50,0
153891,2,AmericanIPA,40-45,45-50,3.25
113004,21,BerlinerWeissbier,40-45,45-50,3.9
158432,13,AmericanDoubleImperialStout,45-50,50-55,4.33
33502,11,AmericanPorter,40-45,45-50,4.28
25290,12,MunichHellesLager,35-40,40-45,3.57
37129,0,MrzenOktoberfest,40-45,45-50,0
78158,1,DortmunderExportLager,35-40,40-45,4.05
41075,1,AmericanIPA,40-45,45-50,3.75
42366,6,AmericanWildAle,40-45,45-50,3.8
117232,549,AmericanBrownAle,40-45,45-50,4.11
134576,0,AmericanIPA,40-45,45-50,0
165167,2,EnglishPaleMildAle,40-45,45-50,3.68
152240,1,AmericanIPA,40-45,45-50,4.06
72871,0,AmericanBarleywine,45-50,50-55,0
82532,4,Doppelbock,40-45,45-50,4.45
63514,2,HerbedSpicedBeer,,45-50,3.25
144795,9,AmericanIPA,40-45,45-50,4.01
147046,5,AmericanAmberRedAle,40-45,45-50,3.62
52685,2,AmericanIPA,40-45,45-50,4.19
38893,1,AmericanPaleAle(APA),35-40,40-45,4.25
2002,1,AmericanDoubleImperialIPA,45-50,50-55,4
11873,1,AmericanPorter,40-45,45-50,3.5
61573,1,BelgianStrongPaleAle,40-45,50-55,3.67
31546,5,BelgianDarkAle,45-50,45-50,3.24
159302,0,AmericanAmberRedAle,40-45,45-50,0
40373,1,BelgianStrongPaleAle,40-45,50-55,3.6
41147,4,EuroDarkLager,,45-50,3.13
61073,0,AmericanIPA,40-45,45-50,0
121353,0,AmericanAmberRedAle,40-45,45-50,0
99701,22,CzechPilsener,35-40,40-45,2.7
5233,2,FruitVegetableBeer,35-40,40-45,3.38
168171,0,AmericanAdjunctLager,35-40,35-40,0
40706,1,SaisonFarmhouseAle,45-50,45-50,4.11
79536,2,SaisonFarmhouseAle,45-50,45-50,3.84
137105,2,MrzenOktoberfest,40-45,45-50,3.78
83871,1,AmericanPaleAle(APA),35-40,40-45,3.39
125984,14,AmericanBlondeAle,35-40,40-45,3.62
116551,1,BalticPorter,45-50,50-55,3.8
94464,1,MrzenOktoberfest,40-45,45-50,3.51
101,0,Bock,40-45,45-50,0
120336,7,AmericanPaleAle(APA),35-40,40-45,3.81
92544,2,FruitVegetableBeer,35-40,40-45,3.74
696,4,AmericanIPA,40-45,45-50,3.54
148820,2,EnglishBitter,,45-50,4
136725,1,AmericanPorter,40-45,45-50,3.99
39310,2,ViennaLager,35-40,40-45,3.57
141273,221,AmericanPaleAle(APA),35-40,40-45,3.49
144534,1,Schwarzbier,40-45,45-50,3.75
49565,2,Altbier,40-45,45-50,3.24
108468,19,AmericanPaleAle(APA),35-40,40-45,3.84
71641,13,AmericanIPA,40-45,45-50,3.87
44785,0,Doppelbock,40-45,45-50,0
130217,37,BelgianPaleAle,40-45,45-50,3.89
96672,1,EnglishPaleMildAle,40-45,45-50,3.17
116243,1,SaisonFarmhouseAle,45-50,45-50,3.54
24940,6,AmericanIPA,40-45,45-50,4.08
143414,1,AmericanPorter,40-45,45-50,4
24687,1,AmericanDoubleImperialStout,45-50,50-55,4.18
39157,2,IrishDryStout,40-45,45-50,4.14
166273,3,Gose,40-45,45-50,4.29
124444,0,AmericanPaleLager,35-40,40-45,0
19458,1,Schwarzbier,40-45,45-50,3.98
116761,4,MaibockHellesBock,40-45,45-50,3.93
25092,5,EnglishBitter,,45-50,3.78
689,2,KellerbierZwickelbier,35-40,40-45,3.4
50314,1,AmericanBlackAle,35-40,40-45,3.76
143797,1,SaisonFarmhouseAle,45-50,45-50,3.62
136740,5,SaisonFarmhouseAle,45-50,45-50,3.9
44510,7,EuroPaleLager,35-40,40-45,2.98
154118,0,EnglishPorter,,50-55,0
17284,3,AmericanDoubleImperialStout,45-50,50-55,3.92
50945,4,AmericanBlondeAle,35-40,40-45,4.23
15690,3,Witbier,40-45,45-50,3.72
12988,2,AmericanDoubleImperialStout,45-50,50-55,3.81
162597,5,Wheatwine,40-45,45-50,3.96
68956,1,CreamAle,35-40,40-45,3
79355,64,AmericanPorter,40-45,45-50,4.14
78123,2,AmericanStout,40-45,45-50,3.1
14151,1,Hefeweizen,40-45,45-50,3.5
103839,3,AmericanPorter,40-45,45-50,3.42
119581,4,AmericanIPA,40-45,45-50,4.1
6801,1,HerbedSpicedBeer,,45-50,3.35
7914,1,AmericanIPA,40-45,45-50,4
76497,4,AmericanBlackAle,35-40,40-45,3.88
34716,0,AmericanDoubleImperialIPA,45-50,50-55,0
81056,36,AmericanPorter,40-45,45-50,3.76
159607,4,AmericanPaleAle(APA),35-40,40-45,3.62
159624,1,BelgianPaleAle,40-45,45-50,4.1
151819,28,AmericanPaleAle(APA),35-40,40-45,3.22
18,2,FruitVegetableBeer,35-40,40-45,2.81
146002,8,AmericanPaleAle(APA),35-40,40-45,3.55
161401,1,ScotchAleWeeHeavy,40-45,45-50,3.69
101139,62,AmericanPaleAle(APA),35-40,40-45,3.77
152046,1,AmericanPorter,40-45,45-50,3
71885,2,ScotchAleWeeHeavy,40-45,45-50,3.62
100301,40,AmericanIPA,40-45,45-50,3.7
117778,0,AmericanPaleAle(APA),35-40,40-45,0
48194,4,EnglishPorter,,50-55,3.89
11901,2,BalticPorter,45-50,50-55,3.41
43840,34,AmericanAmberRedAle,40-45,45-50,3.65
110085,1,AmericanPaleLager,35-40,40-45,2.39
72477,0,AmericanDoubleImperialIPA,45-50,50-55,0
104449,8,AmericanAmberRedAle,40-45,45-50,3.52
69009,2,AmericanIPA,40-45,45-50,4.2
30020,5,AmericanDoubleImperialPilsner,40-45,45-50,4.13
27156,8,LowAlcoholBeer,35-40,40-45,2.66
89837,2,FruitVegetableBeer,35-40,40-45,4.07
125557,1,IrishDryStout,40-45,45-50,3.92
32855,1,AmericanPaleAle(APA),35-40,40-45,3.72
17619,1,AmericanPorter,40-45,45-50,4.07
148726,1,AmericanAmberRedAle,40-45,45-50,3.64
25165,1,Schwarzbier,40-45,45-50,3.57
121068,7,AmericanPorter,40-45,45-50,4.29
47622,31,FruitVegetableBeer,35-40,40-45,3.17
19923,0,AmericanPorter,40-45,45-50,0
52844,1,SaisonFarmhouseAle,45-50,45-50,3.52
119948,3,AmericanPorter,40-45,45-50,3.8
149668,5,AmericanIPA,40-45,45-50,3.64
52244,2,LowAlcoholBeer,35-40,40-45,2.39
21636,2,BerlinerWeissbier,40-45,45-50,3.74
55041,3,SaisonFarmhouseAle,45-50,45-50,3.84
120696,0,HerbedSpicedBeer,,45-50,0
36601,1,AmericanDoubleImperialIPA,45-50,50-55,4
12798,9,AmericanStout,40-45,45-50,4.29
2836,1,AmericanBarleywine,45-50,50-55,3.9
23244,1,EnglishBitter,,45-50,3.58
81038,127,Klsch,35-40,40-45,3.72
160375,3,AmericanAmberRedAle,40-45,45-50,3.12
51456,308,AmericanIPA,40-45,45-50,4.28
121469,2,PumpkinAle,40-45,45-50,3.75
14129,31,Hefeweizen,40-45,45-50,3.71
129467,2,BelgianStrongDarkAle,45-50,45-50,3.61
110599,1,AmericanPaleAle(APA),35-40,40-45,4.06
118614,15,AmericanDoubleImperialStout,45-50,50-55,4.41
116441,2,BelgianStrongDarkAle,45-50,45-50,4.7
40898,70,AmericanAmberRedAle,40-45,45-50,3.77
168116,2,EuroDarkLager,,45-50,3.46
118683,6,AmericanPorter,40-45,45-50,3.42
167924,73,EuroStrongLager,35-40,40-45,2.94
83027,79,Klsch,35-40,40-45,4.29
57630,45,BerlinerWeissbier,40-45,45-50,4.05
119932,0,AmericanIPA,40-45,45-50,0
50438,1,DortmunderExportLager,35-40,40-45,4.09
163465,112,AmericanDoubleImperialIPA,45-50,50-55,3.87
161326,3,SaisonFarmhouseAle,45-50,45-50,3.88
110260,2,AmericanIPA,40-45,45-50,4.38
19947,116,AmericanDarkWheatAle,40-45,45-50,3.38
5284,2,AmericanDoubleImperialIPA,45-50,50-55,3.47
73169,2,SaisonFarmhouseAle,45-50,45-50,4.13
35842,1,AmericanPorter,40-45,45-50,4
105944,10,GermanPilsener,35-40,40-45,2.95
107087,1,MunichHellesLager,35-40,40-45,3.5
131325,3,AmericanWildAle,40-45,45-50,4.12
28559,1,EnglishBrownAle,40-45,45-50,3.67
85113,1,EnglishIndiaPaleAle(IPA),35-40,40-45,2.82
97858,1,AmericanPorter,40-45,45-50,4
47748,3,Dunkelweizen,40-45,45-50,3.5
38171,0,AmericanAmberRedAle,40-45,45-50,0
147171,1,ScottishAle,40-45,45-50,3
100356,2,Dunkelweizen,40-45,45-50,3.87
106899,3,AmericanBarleywine,45-50,50-55,3.55
47115,2,BerlinerWeissbier,40-45,45-50,4.09
19436,1,FruitVegetableBeer,35-40,40-45,3.88
67024,1,SaisonFarmhouseAle,45-50,45-50,3.77
76484,1,AmericanBlondeAle,35-40,40-45,3.5
87925,0,AmericanBlondeAle,35-40,40-45,0
18235,1,AmericanPaleLager,35-40,40-45,2.25
19944,19,AmericanPorter,40-45,45-50,3.76
139152,4,AmericanWildAle,40-45,45-50,3.9
92495,3,EnglishBitter,,45-50,3.41
130237,20,SaisonFarmhouseAle,45-50,45-50,3.52
81137,0,Witbier,40-45,45-50,0
95497,1,MaibockHellesBock,40-45,45-50,3.67
33826,1,AmericanPorter,40-45,45-50,3.88
61856,0,AmericanDoubleImperialIPA,45-50,50-55,0
152671,363,Gueuze,45-50,50-55,4
81006,1,MunichHellesLager,35-40,40-45,3.35
121688,1,AmericanPaleAle(APA),35-40,40-45,3.81
119172,0,GermanPilsener,35-40,40-45,0
3354,1,AmericanDoubleImperialIPA,45-50,50-55,4.25
40922,3,AmericanBlackAle,35-40,40-45,3.81
58769,138,AmericanDoubleImperialIPA,45-50,50-55,3.86
23014,461,AmericanPaleAle(APA),35-40,40-45,4.2
30762,0,AmericanBlondeAle,35-40,40-45,0
65455,0,Dunkelweizen,40-45,45-50,0
1602,1,AmericanDoubleImperialStout,45-50,50-55,3.4
111754,1,BelgianPaleAle,40-45,45-50,3.73
105869,1,BelgianIPA,35-40,40-45,4.04
63824,0,SaisonFarmhouseAle,45-50,45-50,0
146417,2,AmericanDoubleImperialIPA,45-50,50-55,3.86
112161,0,Gose,40-45,45-50,0
29698,1,AmericanBrownAle,40-45,45-50,4.1
22504,5,EnglishIndiaPaleAle(IPA),35-40,40-45,3.14
101245,284,AmericanPorter,40-45,45-50,3.89
40424,2,HerbedSpicedBeer,,45-50,3.37
90646,3,AmericanPaleAle(APA),35-40,40-45,3.35
71839,15,AmericanDoubleImperialIPA,45-50,50-55,4.35
114806,4,ScottishAle,40-45,45-50,3.38
56253,0,Klsch,35-40,40-45,0
68840,1,AmericanDoubleImperialIPA,45-50,50-55,3.79
89143,1,EnglishPaleAle,40-45,45-50,3.29
116528,3,EnglishPorter,,50-55,3.95
64959,0,GermanPilsener,35-40,40-45,0
74450,5,AmericanIPA,40-45,45-50,4.39
18205,1,BelgianPaleAle,40-45,45-50,2.28
77244,9,AmericanAmberRedAle,40-45,45-50,3.11
155092,12,Doppelbock,40-45,45-50,3.93
107478,3,AmericanPaleAle(APA),35-40,40-45,3.54
146805,6,SaisonFarmhouseAle,45-50,45-50,4.23
29871,0,AmericanStrongAle,45-50,50-55,0
126330,2,EuroPaleLager,35-40,40-45,3.38
109173,120,Tripel,45-50,45-50,3.67
44938,8,AmericanPaleLager,35-40,40-45,3.17
147598,1,AmericanIPA,40-45,45-50,3.47
91750,0,GermanPilsener,35-40,40-45,0
56899,0,AmericanPaleLager,35-40,40-45,0
9181,2,EnglishBrownAle,40-45,45-50,3.9
59151,12,AmericanPaleAle(APA),35-40,40-45,3.54
71936,25,AmericanIPA,40-45,45-50,4.09
159494,15,AmericanStrongAle,45-50,50-55,4.28
38280,2,IrishDryStout,40-45,45-50,3.52
96386,153,AmericanPorter,40-45,45-50,3.42
112416,1,AmericanPorter,40-45,45-50,4.36
144176,1,Gose,40-45,45-50,3.83
59312,21,Altbier,40-45,45-50,3.45
74335,7,AmericanIPA,40-45,45-50,3.99
31779,0,EuroPaleLager,35-40,40-45,0
128491,2,SaisonFarmhouseAle,45-50,45-50,2.75
60277,4,FruitVegetableBeer,35-40,40-45,3.72
99546,1,AmericanIPA,40-45,45-50,3.77
50508,1,AmericanPaleAle(APA),35-40,40-45,3.65
152921,4,ViennaLager,35-40,40-45,3.25
165013,6,Witbier,40-45,45-50,3.3
103698,2,AmericanIPA,40-45,45-50,3.75
148354,1,SaisonFarmhouseAle,45-50,45-50,3.93
47750,14,Dunkelweizen,40-45,45-50,3.79
105188,0,GermanPilsener,35-40,40-45,0
163010,5,BelgianPaleAle,40-45,45-50,3.61
26306,1,AmericanBrownAle,40-45,45-50,4
100470,23,AmericanBlondeAle,35-40,40-45,3.72
28464,23,AmericanIPA,40-45,45-50,2.6
97217,1,AmericanStout,40-45,45-50,2.43
103253,1,EuroPaleLager,35-40,40-45,3
29312,0,AmericanWildAle,40-45,45-50,0
31107,1,AmericanWildAle,40-45,45-50,3.47
6146,3,AmericanDoubleImperialIPA,45-50,50-55,2.7
24496,0,MrzenOktoberfest,40-45,45-50,0
135480,31,AmericanDoubleImperialIPA,45-50,50-55,4.55
71707,2,AmericanStout,40-45,45-50,3.74
8896,2,EuroPaleLager,35-40,40-45,3.23
115775,0,AmericanStrongAle,45-50,50-55,0
102058,7,AmericanIPA,40-45,45-50,4.06
137273,0,Bock,40-45,45-50,0
113917,50,AmericanIPA,40-45,45-50,4.13
72702,4,AmericanDoubleImperialIPA,45-50,50-55,2.63
81977,1,IrishRedAle,35-40,40-45,3.25
77665,2,AmericanDoubleImperialStout,45-50,50-55,3.88
11583,0,ScottishAle,40-45,45-50,0
29929,2,AmericanAmberRedAle,40-45,45-50,3.89
37030,6,AmericanPorter,40-45,45-50,3.88
143938,8,AmericanIPA,40-45,45-50,4.06
148026,0,AmericanIPA,40-45,45-50,0
90338,0,EnglishIndiaPaleAle(IPA),35-40,40-45,0
23753,453,EnglishBarleywine,45-50,50-55,4.24
32811,1,EnglishPaleAle,40-45,45-50,3.21
88604,5,AmericanPaleAle(APA),35-40,40-45,3.62
57502,5,AmericanPorter,40-45,45-50,3.85
159445,1,AmericanBlondeAle,35-40,40-45,3.94
3463,5,AmericanPaleAle(APA),35-40,40-45,3.61
115452,3,AmericanAdjunctLager,35-40,35-40,2.72
106036,1,AmericanPaleAle(APA),35-40,40-45,3.58
111137,29,GermanPilsener,35-40,40-45,3.49
96355,1,AmericanStout,40-45,45-50,4.09
99033,8,BelgianIPA,35-40,40-45,3.7
163118,1,Witbier,40-45,45-50,4.03
148117,2,AmericanPaleAle(APA),35-40,40-45,3.61
99231,8,AmericanIPA,40-45,45-50,3.97
102058,4,AmericanIPA,40-45,45-50,4.39
4486,788,Rauchbier,40-45,50-55,3.92
114290,1,GermanPilsener,35-40,40-45,3
64106,2,AmericanIPA,40-45,45-50,3.99
43772,1,EnglishDarkMildAle,40-45,45-50,4.22
45043,1,AmericanDoubleImperialIPA,45-50,50-55,3.08
122145,0,IrishRedAle,35-40,40-45,0
62686,2,AmericanDoubleImperialStout,45-50,50-55,3.91
131870,1,SaisonFarmhouseAle,45-50,45-50,4
163144,1,AmericanPaleLager,35-40,40-45,3.27
930,2,AmericanDoubleImperialIPA,45-50,50-55,3.87
33646,1,AmericanPorter,40-45,45-50,4
130346,0,FruitVegetableBeer,35-40,40-45,0
123843,4,Hefeweizen,40-45,45-50,3.57
50402,5,AmericanPorter,40-45,45-50,3.43
116528,1,AmericanPorter,40-45,45-50,4
4427,2,EnglishBitter,,45-50,3.5
115741,2,AmericanPorter,40-45,45-50,3.5
48839,110,AmericanWildAle,40-45,45-50,4.16
73148,3,EnglishBrownAle,40-45,45-50,3.65
158057,1,AmericanStrongAle,45-50,50-55,1.39
44419,0,EuroPaleLager,35-40,40-45,0
126969,0,RyeBeer,40-45,45-50,0
164558,1,Hefeweizen,40-45,45-50,4.46
163595,3,AmericanDoubleImperialStout,45-50,50-55,3.52
140253,1,SaisonFarmhouseAle,45-50,45-50,3.83
149952,0,EnglishPaleAle,40-45,45-50,0
114009,0,SaisonFarmhouseAle,45-50,45-50,0
132686,6,AmericanIPA,40-45,45-50,3.62
116408,0,AmericanPorter,40-45,45-50,0
42215,15,AmericanPaleAle(APA),35-40,40-45,4.04
57837,11,AmericanPorter,40-45,45-50,3.75
101021,7,Doppelbock,40-45,45-50,3.95
18307,0,AmericanBlondeAle,35-40,40-45,0
143601,1,MrzenOktoberfest,40-45,45-50,3.97
130403,45,AmericanIPA,40-45,45-50,4.26
10458,20,AmericanIPA,40-45,45-50,3.73
153457,1,EnglishBitter,,45-50,3.25
160867,6,AmericanPaleLager,35-40,40-45,3.5
11648,10,Doppelbock,40-45,45-50,3.18
54602,0,AmericanIPA,40-45,45-50,0
64829,1,EnglishBitter,,45-50,1.5
1106,1,GermanPilsener,35-40,40-45,3.77
136262,17,AmericanIPA,40-45,45-50,3.78
151739,54,AmericanBlondeAle,35-40,40-45,3.62
88943,1,BerlinerWeissbier,40-45,45-50,3.9
121195,4,AmericanPaleAle(APA),35-40,40-45,3.94
102976,4,Kvass,,,3
139023,5,AmericanBlondeAle,35-40,40-45,2.91
155172,4,AmericanWildAle,40-45,45-50,4
110777,0,AmericanPaleAle(APA),35-40,40-45,0
95339,1,Dunkelweizen,40-45,45-50,3.78
126181,8,FlandersRedAle,45-50,45-50,4.21
88060,96,AmericanWildAle,40-45,45-50,4.23
11881,1,BalticPorter,45-50,50-55,3.04
15497,1,AmericanAmberRedAle,40-45,45-50,3
40948,1,MunichDunkelLager,40-45,45-50,3.75
106601,2,MrzenOktoberfest,40-45,45-50,3.65
111690,0,Schwarzbier,40-45,45-50,0
